id,activity,ts
3452,1,1121.4
3445,5,1121.4
3448,3,1121.5
3453,1,1121.5
3448,5,1121.5
3449,2,1123.2
3454,1,1123.2
3449,5,1123.3
3447,4,1123.5
3455,1,1123.5
3447,5,1123.6
3450,3,1124
3456,1,1124
3450,5,1124
3452,4,1124.6
3457,1,1124.6
3452,5,1124.7
3453,3,1124.9
3458,1,1124.9
3453,5,1125
3451,2,1125.2
3459,1,1125.2
3451,5,1125.3
3456,3,1125.3
3460,1,1125.3
3456,5,1125.3
3455,4,1125.4
3461,1,1125.4
3455,5,1125.4
3457,4,1126
3462,1,1126
3457,5,1126
3458,3,1126.1
3463,1,1126.1
3458,5,1126.1
3454,2,1127.2
3464,1,1127.2
3454,5,1127.3
3461,4,1127.7
3465,1,1127.7
3461,5,1127.7
3460,3,1127.9
3466,1,1127.9
3460,5,1128
3462,4,1128.8
3467,1,1128.8
3462,5,1128.8
3465,4,1129.1
3468,1,1129.1
3465,5,1129.1
3459,2,1129.2
3469,1,1129.2
3459,5,1129.2
3463,3,1129.3
3470,1,1129.3
3464,2,1129.3
3463,5,1129.3
3471,1,1129.3
3469,2,1129.3
3472,1,1129.3
3464,5,1129.3
3469,5,1129.4
3471,2,1129.4
3473,1,1129.4
3471,5,1129.4
3472,2,1129.5
3474,1,1129.5
3472,5,1129.5
3473,2,1129.5
3475,1,1129.5
3473,5,1129.6
3474,2,1129.6
3476,1,1129.6
3474,5,1129.6
3475,2,1129.6
3477,1,1129.7
3475,5,1129.7
3476,2,1129.7
3478,1,1129.7
3476,5,1129.7
3477,2,1129.8
3479,1,1129.8
3477,5,1129.8
3478,2,1129.8
3480,1,1129.8
3478,5,1129.9
3479,2,1129.9
3481,1,1129.9
3467,4,1129.9
3482,1,1129.9
3479,5,1129.9
3467,5,1130
3480,2,1130
3483,1,1130
3480,5,1130
3481,2,1130
3484,1,1130
3481,5,1130.1
3483,2,1130.1
3485,1,1130.1
3483,5,1130.1
3484,2,1130.2
3486,1,1130.2
3484,5,1130.2
3468,4,1130.2
3485,2,1130.2
3487,1,1130.2
3468,5,1130.2
3488,1,1130.2
3485,5,1130.3
3486,2,1130.3
3489,1,1130.3
3486,5,1130.3
3487,2,1130.4
3490,1,1130.4
3487,5,1130.4
3489,2,1130.4
3491,1,1130.4
3489,5,1130.5
3490,2,1130.5
3492,1,1130.5
3490,5,1130.5
3491,2,1130.6
3491,5,1130.6
3493,1,1130.6
3492,2,1130.6
3494,1,1130.6
3492,5,1130.7
3493,2,1130.7
3495,1,1130.7
3493,5,1130.7
3494,2,1130.8
3496,1,1130.8
3494,5,1130.8
3495,2,1130.8
3497,1,1130.8
3495,5,1130.9
3496,2,1130.9
3498,1,1130.9
3496,5,1130.9
3482,4,1131
3499,1,1131
3497,2,1131
3500,1,1131
3482,5,1131
3466,3,1131
3501,1,1131
3497,5,1131
3498,2,1131
3502,1,1131
3466,5,1131.1
3498,5,1131.1
3500,2,1131.1
3503,1,1131.1
3500,5,1131.1
3502,2,1131.2
3504,1,1131.2
3502,5,1131.2
3503,2,1131.2
3505,1,1131.2
3503,5,1131.3
3504,2,1131.3
3506,1,1131.3
3504,5,1131.3
3505,2,1131.4
3507,1,1131.4
3505,5,1131.4
3506,2,1131.4
3508,1,1131.4
3506,5,1131.5
3470,3,1131.5
3509,1,1131.5
3507,2,1131.5
3470,5,1131.5
3507,5,1131.5
3508,2,1131.5
3510,1,1131.6
3511,1,1131.6
3508,5,1131.6
3510,2,1131.6
3512,1,1131.6
3510,5,1131.7
3511,2,1131.7
3513,1,1131.7
3511,5,1131.7
3512,2,1131.8
3514,1,1131.8
3512,5,1131.8
3513,2,1131.8
3515,1,1131.8
3513,5,1131.9
3514,2,1131.9
3516,1,1131.9
3514,5,1131.9
3501,3,1131.9
3517,1,1131.9
3515,2,1132
3518,1,1132
3501,5,1132
3515,5,1132
3516,2,1132
3519,1,1132
3516,5,1132.1
3518,2,1132.1
3520,1,1132.1
3488,4,1132.1
3518,5,1132.1
3521,1,1132.1
3488,5,1132.2
3519,2,1132.2
3522,1,1132.2
3519,5,1132.2
3520,2,1132.2
3523,1,1132.2
3520,5,1132.3
3522,2,1132.3
3524,1,1132.3
3522,5,1132.3
3523,2,1132.3
3525,1,1132.3
3523,5,1132.4
3524,2,1132.4
3526,1,1132.4
3524,5,1132.4
3509,3,1132.5
3527,1,1132.5
3525,2,1132.5
3528,1,1132.5
3509,5,1132.5
3525,5,1132.5
3526,2,1132.6
3529,1,1132.6
3526,5,1132.6
3499,4,1132.6
3530,1,1132.6
3528,2,1132.6
3531,1,1132.6
3499,5,1132.6
3528,5,1132.7
3529,2,1132.7
3532,1,1132.7
3529,5,1132.7
3531,2,1132.7
3533,1,1132.7
3531,5,1132.8
3532,2,1132.8
3534,1,1132.8
3532,5,1132.8
3533,2,1132.9
3535,1,1132.9
3533,5,1132.9
3534,2,1132.9
3536,1,1132.9
3534,5,1133
3535,2,1133
3537,1,1133
3521,4,1133
3538,1,1133
3535,5,1133
3536,2,1133.1
3539,1,1133.1
3521,5,1133.1
3536,5,1133.1
3537,2,1133.1
3540,1,1133.1
3537,5,1133.2
3539,2,1133.2
3539,5,1133.2
3541,1,1133.2
3540,2,1133.3
3542,1,1133.3
3540,5,1133.3
3530,4,1133.8
3543,1,1133.8
3530,5,1133.8
3517,3,1134.4
3544,1,1134.4
3517,5,1134.4
3538,4,1134.5
3545,1,1134.5
3538,5,1134.6
3527,3,1135.1
3546,1,1135.1
3527,5,1135.2
3544,3,1135.3
3547,1,1135.3
3544,5,1135.3
3541,2,1135.4
3548,1,1135.4
3541,5,1135.5
3546,3,1136.3
3549,1,1136.3
3547,3,1136.3
3550,1,1136.3
3546,5,1136.3
3547,5,1136.4
3549,3,1137
3551,1,1137
3549,5,1137
3543,4,1137.3
3552,1,1137.3
3543,5,1137.4
3542,2,1137.6
3553,1,1137.6
3542,5,1137.6
3545,4,1138.4
3554,1,1138.4
3545,5,1138.4
3550,3,1138.5
3555,1,1138.5
3550,5,1138.5
3551,3,1139.6
3556,1,1139.6
3548,2,1139.6
3557,1,1139.6
3551,5,1139.6
3548,5,1139.6
3555,3,1139.6
3558,1,1139.6
3556,3,1139.7
3559,1,1139.7
3555,5,1139.7
3556,5,1139.7
3558,3,1139.8
3560,1,1139.8
3558,5,1139.8
3552,4,1140.1
3561,1,1140.1
3552,5,1140.1
3559,3,1140.1
3562,1,1140.1
3559,5,1140.2
3553,2,1141.5
3563,1,1141.5
3553,5,1141.5
3560,3,1142.4
3564,1,1142.4
3560,5,1142.5
3557,2,1143.5
3565,1,1143.5
3557,5,1143.5
3562,3,1143.9
3566,1,1143.9
3562,5,1143.9
3564,3,1144
3567,1,1144
3564,5,1144.1
3554,4,1144.4
3568,1,1144.4
3554,5,1144.5
3561,4,1145.3
3569,1,1145.3
3563,2,1145.3
3561,5,1145.3
3563,5,1145.4
3570,1,1145.4
3566,3,1145.9
3571,1,1145.9
3566,5,1145.9
3568,4,1146.8
3572,1,1146.8
3568,5,1146.8
3569,4,1147.1
3573,1,1147.1
3569,5,1147.1
3567,3,1147.2
3574,1,1147.2
3567,5,1147.2
3565,2,1147.5
3575,1,1147.5
3565,5,1147.5
3571,3,1147.5
3576,1,1147.5
3571,5,1147.6
3574,3,1148
3577,1,1148
3576,3,1148
3578,1,1148
3574,5,1148
3576,5,1148.1
3577,3,1148.5
3579,1,1148.5
3577,5,1148.5
3572,4,1148.7
3580,1,1148.7
3572,5,1148.7
3573,4,1148.8
3581,1,1148.8
3573,5,1148.9
3578,3,1149.1
3582,1,1149.1
3578,5,1149.1
3570,2,1149.5
3583,1,1149.5
3570,5,1149.5
3580,4,1149.9
3584,1,1149.9
3580,5,1149.9
3579,3,1150.2
3585,1,1150.2
3579,5,1150.2
3581,4,1150.7
3586,1,1150.7
3581,5,1150.7
3584,4,1151.2
3587,1,1151.2
3584,5,1151.2
3575,2,1151.4
3588,1,1151.4
3586,4,1151.4
3589,1,1151.4
3575,5,1151.4
3586,5,1151.4
3582,3,1151.7
3590,1,1151.7
3582,5,1151.7
3585,3,1151.8
3591,1,1151.8
3585,5,1151.8
3587,4,1152
3592,1,1152
3587,5,1152
3590,3,1152.2
3593,1,1152.2
3590,5,1152.2
3589,4,1152.3
3594,1,1152.3
3589,5,1152.3
3592,4,1153
3595,1,1153
3592,5,1153.1
3583,2,1153.1
3596,1,1153.1
3583,5,1153.2
3591,3,1153.2
3597,1,1153.2
3591,5,1153.2
3594,4,1154.4
3598,1,1154.4
3594,5,1154.4
3595,4,1154.9
3599,1,1154.9
3595,5,1155
3588,2,1155.3
3600,1,1155.3
3588,5,1155.3
3598,4,1155.6
3601,1,1155.6
3598,5,1155.7
3593,3,1155.7
3602,1,1155.7
3593,5,1155.8
3597,3,1156.7
3603,1,1156.7
3597,5,1156.8
3602,3,1157
3604,1,1157
3603,3,1157
3605,1,1157
3602,5,1157
3604,3,1157
3606,1,1157
3603,5,1157.1
3604,5,1157.1
3596,2,1157.1
3607,1,1157.1
3596,5,1157.2
3599,4,1157.2
3608,1,1157.2
3601,4,1157.2
3599,5,1157.2
3609,1,1157.3
3601,5,1157.3
3605,3,1157.7
3610,1,1157.7
3605,5,1157.8
3608,4,1157.8
3611,1,1157.8
3606,3,1157.8
3612,1,1157.8
3608,5,1157.8
3606,5,1157.8
3610,3,1158.5
3613,1,1158.5
3610,5,1158.6
3612,3,1158.9
3614,1,1158.9
3612,5,1158.9
3609,4,1159.2
3615,1,1159.2
3609,5,1159.2
3611,4,1159.3
3616,1,1159.3
3600,2,1159.3
3617,1,1159.3
3611,5,1159.3
3600,5,1159.3
3613,3,1159.7
3618,1,1159.7
3613,5,1159.8
3614,3,1159.9
3619,1,1159.9
3614,5,1159.9
3615,4,1160.4
3620,1,1160.4
3615,5,1160.4
3616,4,1160.4
3616,5,1160.5
3621,1,1160.5
3618,3,1160.6
3622,1,1160.6
3618,5,1160.6
3607,2,1161.5
3623,1,1161.5
3607,5,1161.5
3620,4,1162
3624,1,1162
3620,5,1162
3619,3,1162
3625,1,1162
3619,5,1162.1
3621,4,1162.6
3626,1,1162.6
3624,4,1162.6
3627,1,1162.6
3622,3,1162.6
3621,5,1162.6
3624,5,1162.6
3622,5,1162.7
3628,1,1162.7
3626,4,1162.8
3629,1,1162.8
3626,5,1162.8
3625,3,1163.1
3630,1,1163.1
3625,5,1163.1
3617,2,1163.5
3631,1,1163.5
3617,5,1163.5
3627,4,1164.1
3632,1,1164.1
3627,5,1164.1
3628,3,1164.3
3633,1,1164.3
3628,5,1164.3
3630,3,1165.1
3634,1,1165.1
3630,5,1165.2
3629,4,1165.2
3635,1,1165.2
3629,5,1165.2
3623,2,1165.4
3636,1,1165.4
3623,5,1165.4
3633,3,1166
3637,1,1166
3633,5,1166
3632,4,1166.2
3638,1,1166.2
3632,5,1166.2
3634,3,1166.3
3639,1,1166.3
3634,5,1166.3
3635,4,1166.7
3640,1,1166.7
3635,5,1166.8
3637,3,1166.9
3641,1,1166.9
3637,5,1166.9
3631,2,1167.2
3642,1,1167.2
3631,5,1167.2
3639,3,1167.2
3643,1,1167.2
3639,5,1167.3
3638,4,1168
3644,1,1168
3638,5,1168
3636,2,1169
3645,1,1169
3636,5,1169
3640,4,1169.2
3646,1,1169.2
3640,5,1169.3
3641,3,1169.4
3647,1,1169.4
3641,5,1169.4
3644,4,1169.9
3648,1,1169.9
3644,5,1170
3642,2,1171
3649,1,1171
3642,5,1171
3643,3,1171.9
3650,1,1171.9
3643,5,1171.9
3646,4,1172.6
3651,1,1172.6
3646,5,1172.6
3645,2,1172.8
3652,1,1172.8
3645,5,1172.8
3648,4,1173
3653,1,1173
3648,5,1173
3647,3,1173.5
3654,1,1173.5
3647,5,1173.5
3651,4,1173.8
3655,1,1173.8
3651,5,1173.9
3649,2,1174.5
3656,1,1174.5
3649,5,1174.5
3652,2,1174.5
3657,1,1174.6
3652,5,1174.6
3656,2,1174.6
3658,1,1174.6
3656,5,1174.6
3657,2,1174.7
3657,5,1174.7
3659,1,1174.7
3658,2,1174.7
3660,1,1174.7
3653,4,1174.8
3658,5,1174.8
3659,2,1174.8
3653,5,1174.8
3661,1,1174.8
3659,5,1174.8
3660,2,1174.9
3662,1,1174.9
3660,5,1174.9
3661,2,1174.9
3663,1,1174.9
3661,5,1175
3664,1,1175
3663,2,1175
3663,5,1175
3665,1,1175.1
3664,2,1175.1
3664,5,1175.1
3665,2,1175.1
3665,5,1175.2
3666,1,1175.2
3667,1,1175.2
3666,2,1175.3
3668,1,1175.3
3666,5,1175.3
3667,2,1175.3
3667,5,1175.3
3668,2,1175.4
3669,1,1175.4
3670,1,1175.4
3668,5,1175.4
3669,2,1175.5
3671,1,1175.5
3669,5,1175.5
3670,2,1175.5
3672,1,1175.5
3670,5,1175.6
3671,2,1175.6
3673,1,1175.6
3671,5,1175.6
3672,2,1175.7
3674,1,1175.7
3672,5,1175.7
3655,4,1175.7
3675,1,1175.7
3673,2,1175.7
3655,5,1175.7
3676,1,1175.8
3673,5,1175.8
3674,2,1175.8
3674,5,1175.8
3677,1,1175.8
3676,2,1175.8
3676,5,1175.9
3677,2,1175.9
3677,5,1175.9
3678,1,1176
3679,1,1176
3678,2,1176.1
3680,1,1176.1
3678,5,1176.1
3679,2,1176.1
3681,1,1176.1
3679,5,1176.2
3680,2,1176.2
3682,1,1176.2
3680,5,1176.2
3681,2,1176.2
3683,1,1176.3
3681,5,1176.3
3682,2,1176.3
3684,1,1176.3
3682,5,1176.3
3683,2,1176.4
3685,1,1176.4
3683,5,1176.4
3684,2,1176.4
3686,1,1176.4
3650,3,1176.5
3687,1,1176.5
3684,5,1176.5
3685,2,1176.5
3688,1,1176.5
3650,5,1176.5
3685,5,1176.5
3686,2,1176.6
3689,1,1176.6
3686,5,1176.6
3688,2,1176.6
3690,1,1176.6
3688,5,1176.7
3689,2,1176.7
3691,1,1176.7
3689,5,1176.7
3690,2,1176.8
3692,1,1176.8
3690,5,1176.8
3691,2,1176.8
3693,1,1176.8
3691,5,1176.8
3692,2,1176.9
3694,1,1176.9
3692,5,1176.9
3693,2,1177
3695,1,1177
3693,5,1177
3694,2,1177
3696,1,1177
3694,5,1177
3695,2,1177.1
3697,1,1177.1
3695,5,1177.1
3696,2,1177.1
3698,1,1177.1
3696,5,1177.2
3697,2,1177.2
3699,1,1177.2
3697,5,1177.2
3662,4,1178.1
3700,1,1178.1
3662,5,1178.2
3654,3,1179.1
3701,1,1179.1
3654,5,1179.1
3698,2,1179.2
3702,1,1179.2
3698,5,1179.2
3687,3,1180.3
3703,1,1180.3
3687,5,1180.3
3701,3,1180.6
3704,1,1180.6
3701,5,1180.6
3703,3,1180.8
3705,1,1180.8
3703,5,1180.8
3675,4,1181
3706,1,1181
3700,4,1181
3675,5,1181
3700,5,1181
3707,1,1181.1
3704,3,1181.1
3704,5,1181.1
3708,1,1181.1
3699,2,1181.3
3709,1,1181.3
3699,5,1181.4
3706,4,1181.7
3710,1,1181.7
3706,5,1181.8
3705,3,1182.1
3711,1,1182.1
3705,5,1182.2
3708,3,1182.9
3712,1,1182.9
3708,5,1182.9
3707,4,1183.1
3713,1,1183.1
3707,5,1183.1
3702,2,1183.5
3714,1,1183.5
3702,5,1183.5
3710,4,1184
3715,1,1184
3710,5,1184.1
3713,4,1184.3
3716,1,1184.3
3713,5,1184.3
3711,3,1184.9
3717,1,1184.9
3711,5,1184.9
3709,2,1185.7
3718,1,1185.7
3709,5,1185.7
3712,3,1186.2
3719,1,1186.2
3712,5,1186.2
3715,4,1186.5
3720,1,1186.5
3715,5,1186.5
3716,4,1187.1
3721,1,1187.1
3716,5,1187.1
3714,2,1187.4
3722,1,1187.4
3714,5,1187.4
3717,3,1188
3723,1,1188
3717,5,1188
3720,4,1188.2
3724,1,1188.2
3720,5,1188.3
3721,4,1188.3
3725,1,1188.3
3721,5,1188.3
3724,4,1188.7
3726,1,1188.7
3724,5,1188.8
3725,4,1189.1
3727,1,1189.1
3718,2,1189.1
3728,1,1189.1
3725,5,1189.1
3718,5,1189.1
3726,4,1189.2
3729,1,1189.2
3726,5,1189.2
3719,3,1189.5
3730,1,1189.5
3719,5,1189.5
3723,3,1189.5
3723,5,1189.6
3731,1,1189.7
3727,4,1190.5
3732,1,1190.5
3727,5,1190.5
3722,2,1191.1
3733,1,1191.1
3722,5,1191.1
3729,4,1192.3
3734,1,1192.3
3729,5,1192.3
3728,2,1193.1
3735,1,1193.1
3728,5,1193.2
3730,3,1193.4
3736,1,1193.4
3730,5,1193.4
3732,4,1194.5
3737,1,1194.5
3732,5,1194.5
3733,2,1194.9
3738,1,1194.9
3733,5,1194.9
3731,3,1195.3
3739,1,1195.3
3731,5,1195.4
3734,4,1195.8
3740,1,1195.8
3734,5,1195.8
3735,2,1196.8
3741,1,1196.8
3735,5,1196.8
3736,3,1198.7
3742,1,1198.7
3736,5,1198.8
3739,3,1198.9
3743,1,1198.9
3738,2,1198.9
3744,1,1198.9
3739,5,1198.9
3738,5,1199
3737,4,1199.8
3745,1,1199.8
3737,5,1199.9
3740,4,1200.3
3746,1,1200.3
3740,5,1200.3
3745,4,1200.4
3747,1,1200.4
3745,5,1200.4
3746,4,1200.7
3748,1,1200.7
3746,5,1200.7
3747,4,1200.9
3749,1,1200.9
3747,5,1201
3741,2,1201
3750,1,1201
3741,5,1201
3742,3,1201.9
3751,1,1201.9
3742,5,1201.9
3743,3,1202.2
3752,1,1202.2
3743,5,1202.2
3744,2,1203
3753,1,1203
3744,5,1203
3751,3,1203.4
3754,1,1203.4
3751,5,1203.5
3752,3,1203.8
3755,1,1203.8
3752,5,1203.8
3748,4,1204.3
3756,1,1204.3
3748,5,1204.3
3749,4,1204.5
3757,1,1204.5
3756,4,1204.5
3758,1,1204.5
3749,5,1204.5
3756,5,1204.5
3750,2,1204.8
3759,1,1204.8
3750,5,1204.9
3753,2,1206.6
3760,1,1206.6
3753,5,1206.7
3754,3,1207.1
3761,1,1207.1
3754,5,1207.1
3757,4,1207.6
3762,1,1207.6
3757,5,1207.6
3759,2,1208.3
3763,1,1208.3
3759,5,1208.4
3758,4,1208.6
3764,1,1208.6
3758,5,1208.6
3762,4,1208.7
3765,1,1208.7
3762,5,1208.8
3764,4,1208.8
3766,1,1208.8
3764,5,1208.8
3765,4,1208.9
3767,1,1208.9
3765,5,1208.9
3766,4,1209.5
3768,1,1209.5
3766,5,1209.5
3755,3,1210.2
3769,1,1210.2
3755,5,1210.2
3760,2,1210.5
3770,1,1210.5
3760,5,1210.5
3767,4,1211.9
3771,1,1211.9
3767,5,1211.9
3761,3,1212
3772,1,1212
3761,5,1212.1
3763,2,1212.3
3773,1,1212.3
3763,5,1212.3
3769,3,1212.4
3774,1,1212.4
3769,5,1212.4
3772,3,1212.4
3775,1,1212.4
3772,5,1212.5
3768,4,1213
3776,1,1213
3768,5,1213.1
3771,4,1213.1
3777,1,1213.1
3771,5,1213.1
3776,4,1213.3
3778,1,1213.3
3776,5,1213.3
3774,3,1214.1
3779,1,1214.1
3774,5,1214.2
3770,2,1214.2
3780,1,1214.2
3770,5,1214.3
3777,4,1214.5
3781,1,1214.5
3777,5,1214.5
3778,4,1215.2
3782,1,1215.2
3778,5,1215.2
3773,2,1216.3
3783,1,1216.3
3773,5,1216.4
3775,3,1216.6
3784,1,1216.6
3775,5,1216.6
3779,3,1217
3785,1,1217
3779,5,1217.1
3784,3,1217.4
3786,1,1217.4
3784,5,1217.4
3781,4,1217.4
3787,1,1217.4
3781,5,1217.5
3782,4,1217.6
3788,1,1217.6
3782,5,1217.6
3780,2,1218.4
3789,1,1218.4
3780,5,1218.4
3787,4,1219.5
3790,1,1219.5
3787,5,1219.5
3785,3,1220.3
3791,1,1220.3
3785,5,1220.3
3783,2,1220.4
3792,1,1220.4
3783,5,1220.5
3786,3,1221.2
3793,1,1221.2
3786,5,1221.3
3789,2,1222.6
3794,1,1222.6
3789,5,1222.7
3791,3,1223
3795,1,1223
3791,5,1223.1
3788,4,1223.4
3796,1,1223.4
3788,5,1223.4
3790,4,1223.7
3797,1,1223.7
3790,5,1223.7
3796,4,1224.1
3798,1,1224.1
3796,5,1224.1
3793,3,1224.3
3799,1,1224.3
3793,5,1224.3
3792,2,1224.7
3800,1,1224.7
3792,5,1224.8
3797,4,1225.5
3801,1,1225.5
3797,5,1225.5
3798,4,1225.7
3802,1,1225.7
3801,4,1225.7
3803,1,1225.7
3798,5,1225.7
3801,5,1225.7
3802,4,1226.1
3804,1,1226.1
3803,4,1226.1
3805,1,1226.1
3802,5,1226.1
3803,5,1226.2
3795,3,1226.4
3806,1,1226.4
3795,5,1226.4
3794,2,1226.9
3807,1,1226.9
3794,5,1226.9
3799,3,1227.3
3808,1,1227.3
3799,5,1227.3
3804,4,1227.6
3809,1,1227.6
3804,5,1227.6
3806,3,1228.6
3810,1,1228.6
3806,5,1228.6
3800,2,1228.8
3811,1,1228.8
3808,3,1228.8
3812,1,1228.8
3800,5,1228.9
3808,5,1228.9
3810,3,1228.9
3813,1,1228.9
3810,5,1229
3807,2,1230.8
3814,1,1230.8
3807,5,1230.8
3812,3,1231.1
3815,1,1231.1
3812,5,1231.1
3813,3,1232.4
3816,1,1232.4
3813,5,1232.4
3811,2,1233
3817,1,1233
3811,5,1233
3815,3,1234.1
3818,1,1234.1
3815,5,1234.1
3816,3,1234.4
3819,1,1234.4
3816,5,1234.5
3805,4,1234.5
3820,1,1234.5
3805,5,1234.5
3814,2,1234.8
3821,1,1234.8
3809,4,1234.8
3822,1,1234.8
3814,5,1234.8
3809,5,1234.9
3817,2,1236.8
3823,1,1236.8
3817,5,1236.8
3818,3,1236.9
3824,1,1236.9
3818,5,1237
3819,3,1237.6
3825,1,1237.6
3819,5,1237.6
3820,4,1237.7
3826,1,1237.7
3820,5,1237.7
3824,3,1237.7
3827,1,1237.7
3824,5,1237.8
3822,4,1237.9
3828,1,1237.9
3822,5,1237.9
3825,3,1238.1
3829,1,1238.1
3825,5,1238.2
3827,3,1238.3
3830,1,1238.3
3827,5,1238.4
3821,2,1238.7
3831,1,1238.7
3821,5,1238.8
3829,3,1239.7
3832,1,1239.7
3829,5,1239.7
3826,4,1239.8
3833,1,1239.8
3826,5,1239.8
3828,4,1240
3834,1,1240
3828,5,1240.1
3833,4,1240.1
3835,1,1240.1
3833,5,1240.2
3834,4,1240.4
3836,1,1240.4
3834,5,1240.5
3830,3,1240.7
3837,1,1240.7
3830,5,1240.7
3823,2,1240.9
3838,1,1240.9
3823,5,1240.9
3835,4,1241
3839,1,1241
3835,5,1241.1
3836,4,1241.6
3840,1,1241.6
3836,5,1241.6
3832,3,1241.7
3841,1,1241.7
3832,5,1241.7
3837,3,1241.7
3842,1,1241.7
3837,5,1241.7
3839,4,1241.8
3843,1,1241.8
3839,5,1241.8
3840,4,1242
3844,1,1242
3840,5,1242
3843,4,1242.4
3845,1,1242.4
3843,5,1242.5
3844,4,1242.6
3846,1,1242.6
3844,5,1242.6
3831,2,1242.7
3847,1,1242.7
3831,5,1242.7
3841,3,1243
3848,1,1243
3841,5,1243.1
3842,3,1243.7
3849,1,1243.7
3842,5,1243.7
3845,4,1244.4
3850,1,1244.4
3845,5,1244.4
3838,2,1244.5
3851,1,1244.5
3838,5,1244.6
3847,2,1246.6
3852,1,1246.6
3847,5,1246.7
3846,4,1247
3853,1,1247
3846,5,1247
3848,3,1247.3
3854,1,1247.3
3848,5,1247.3
3849,3,1247.9
3855,1,1247.9
3849,5,1248
3851,2,1248.7
3856,1,1248.7
3851,5,1248.7
3850,4,1248.9
3857,1,1248.9
3850,5,1248.9
3854,3,1249.1
3858,1,1249.1
3854,5,1249.1
3855,3,1249.2
3859,1,1249.2
3855,5,1249.2
3853,4,1249.2
3860,1,1249.3
3853,5,1249.3
3852,2,1250.4
3861,1,1250.4
3852,5,1250.5
3857,4,1250.9
3862,1,1250.9
3857,5,1250.9
3858,3,1251
3863,1,1251
3858,5,1251.1
3859,3,1251.2
3864,1,1251.2
3859,5,1251.2
3863,3,1251.3
3865,1,1251.3
3863,5,1251.3
3860,4,1251.8
3866,1,1251.8
3860,5,1251.8
3864,3,1252
3867,1,1252
3864,5,1252.1
3856,2,1252.5
3868,1,1252.5
3856,5,1252.5
3865,3,1253.6
3869,1,1253.6
3865,5,1253.7
3867,3,1253.7
3870,1,1253.7
3867,5,1253.7
3869,3,1254.1
3871,1,1254.1
3869,5,1254.2
3861,2,1254.2
3872,1,1254.2
3861,5,1254.2
3862,4,1254.9
3873,1,1254.9
3866,4,1255
3874,1,1255
3862,5,1255
3866,5,1255
3873,4,1255.3
3875,1,1255.3
3873,5,1255.3
3870,3,1255.6
3876,1,1255.6
3870,5,1255.6
3868,2,1256
3877,1,1256
3868,5,1256.1
3871,3,1256.7
3878,1,1256.7
3871,5,1256.7
3876,3,1256.8
3879,1,1256.8
3876,5,1256.9
3878,3,1257.8
3880,1,1257.8
3878,5,1257.9
3872,2,1258.1
3881,1,1258.1
3872,5,1258.1
3874,4,1258.6
3882,1,1258.6
3874,5,1258.6
3875,4,1259.9
3883,1,1259.9
3875,5,1260
3877,2,1260.3
3884,1,1260.3
3877,5,1260.3
3879,3,1260.6
3885,1,1260.6
3879,5,1260.6
3882,4,1260.9
3886,1,1260.9
3882,5,1261
3880,3,1261
3887,1,1261
3880,5,1261.1
3883,4,1261.6
3888,1,1261.6
3883,5,1261.7
3885,3,1261.9
3889,1,1261.9
3885,5,1262
3887,3,1262
3881,2,1262
3887,5,1262
3881,5,1262
3890,1,1262.1
3889,3,1262.1
3889,5,1262.2
3891,1,1262.2
3886,4,1262.3
3892,1,1262.3
3886,5,1262.3
3893,1,1262.3
3891,3,1262.4
3894,1,1262.4
3891,5,1262.5
3893,3,1263.5
3895,1,1263.5
3893,5,1263.5
3884,2,1263.8
3896,1,1263.8
3884,5,1263.9
3888,4,1264.6
3897,1,1264.6
3894,3,1264.6
3898,1,1264.6
3888,5,1264.6
3894,5,1264.7
3892,4,1264.7
3899,1,1264.7
3892,5,1264.7
3897,4,1265.5
3900,1,1265.5
3897,5,1265.5
3899,4,1265.6
3901,1,1265.6
3899,5,1265.6
3890,2,1265.7
3902,1,1265.7
3890,5,1265.8
3895,3,1266
3903,1,1266
3895,5,1266.1
3898,3,1266.7
3904,1,1266.7
3898,5,1266.8
3900,4,1267.1
3905,1,1267.1
3900,5,1267.1
3903,3,1267.4
3906,1,1267.4
3903,5,1267.4
3896,2,1267.5
3907,1,1267.5
3896,5,1267.5
3904,3,1267.6
3908,1,1267.6
3904,5,1267.6
3906,3,1268.5
3909,1,1268.5
3906,5,1268.5
3902,2,1269.4
3910,1,1269.4
3902,5,1269.4
3908,3,1270.1
3911,1,1270.1
3908,5,1270.1
3907,2,1271.1
3912,1,1271.1
3907,5,1271.1
3909,3,1271.6
3913,1,1271.6
3909,5,1271.7
3911,3,1272
3914,1,1272
3911,5,1272.1
3901,4,1272.1
3915,1,1272.1
3901,5,1272.2
3913,3,1272.4
3916,1,1272.4
3913,5,1272.5
3905,4,1272.9
3917,1,1272.9
3905,5,1272.9
3914,3,1273
3918,1,1273
3914,5,1273
3915,4,1273.1
3919,1,1273.1
3915,5,1273.1
3910,2,1273.2
3920,1,1273.2
3910,5,1273.3
3917,4,1274.2
3921,1,1274.2
3917,5,1274.2
3919,4,1274.7
3922,1,1274.7
3919,5,1274.8
3921,4,1274.9
3923,1,1274.9
3921,5,1275
3912,2,1275.1
3924,1,1275.1
3912,5,1275.1
3916,3,1275.1
3925,1,1275.1
3916,5,1275.1
3922,4,1276.1
3926,1,1276.1
3922,5,1276.1
3918,3,1276.2
3927,1,1276.2
3918,5,1276.3
3925,3,1276.4
3928,1,1276.4
3925,5,1276.4
3920,2,1277
3929,1,1277
