id,ts,activity
432,5328.380198,4
435,5328.380198,3
438,5328.380198,2
443,5328.380198,1
415,5334.280198,6
424,5341.887068,5
433,5341.887068,4
436,5341.887068,3
439,5341.887068,2
444,5341.887068,1
416,5349.927609,6
425,5370.355571,5
434,5370.355571,4
437,5370.355571,3
440,5370.355571,2
445,5370.355571,1
417,5370.355571,6
426,5378.986873,5
435,5378.986873,4
438,5378.986873,3
441,5386.170348,2
446,5387.503821,1
418,5387.503821,6
427,5392.222623,5
436,5392.222623,4
439,5392.222623,3
442,5394.6505,2
447,5394.6505,1
419,5403.005409,6
428,5403.005409,5
437,5403.005409,4
440,5403.005409,3
443,5403.005409,2
448,5403.005409,1
420,5408.905409,6
429,5415.235787,5
438,5415.235787,4
441,5415.235787,3
444,5415.235787,2
449,5415.235787,1
421,5415.235787,6
430,5427.57935,5
439,5427.57935,4
442,5427.57935,3
445,5427.57935,2
450,5432.753388,1
422,5432.753388,6
431,5440.405769,5
440,5440.405769,4
443,5440.405769,3
446,5440.405769,2
451,5440.405769,1
423,5447.737098,6
432,5459.377278,5
441,5459.377278,4
444,5459.377278,3
447,5459.377278,2
452,5459.377278,1
424,5459.377278,6
433,5466.434645,5
442,5467.103225,4
445,5467.103225,3
448,5467.103225,2
453,5467.103225,1
425,5475.604213,6
434,5480.876206,5
443,5480.876206,4
446,5480.876206,3
449,5480.876206,2
454,5484.587785,1
426,5484.587785,6
435,5487.635157,5
444,5487.894735,4
447,5487.894735,3
450,5490.712245,2
455,5501.436283,1
427,5501.436283,6
436,5501.436283,5
445,5501.436283,4
448,5501.436283,3
451,5501.436283,2
456,5520.079389,1
428,5520.079389,6
437,5520.079389,5
446,5520.079389,4
449,5520.079389,3
452,5520.079389,2
457,5525.979389,1
429,5525.979389,6
438,5530.9682,5
447,5530.9682,4
450,5530.9682,3
453,5530.9682,2
458,5531.879389,1
430,5541.552459,6
439,5541.552459,5
448,5541.552459,4
451,5541.552459,3
454,5541.552459,2
459,5550.525503,1
431,5556.010242,6
440,5556.010242,5
449,5556.010242,4
452,5556.010242,3
455,5556.010242,2
460,5567.195511,1
432,5567.195511,6
441,5567.195511,5
450,5567.195511,4
453,5567.195511,3
456,5568.117827,2
461,5584.850858,1
433,5584.850858,6
442,5584.850858,5
451,5584.850858,4
454,5584.850858,3
457,5584.850858,2
462,5590.750858,1
434,5590.750858,6
443,5591.451291,5
452,5592.728073,4
455,5592.728073,3
458,5596.112263,2
463,5596.650858,1
435,5596.650858,6
444,5598.879305,5
453,5601.414076,4
456,5601.414076,3
459,5602.225777,2
464,5602.550858,1
436,5610.851019,6
445,5610.851019,5
454,5610.851019,4
457,5610.851019,3
460,5610.851019,2
465,5610.851019,1
437,5616.751019,6
446,5623.620142,5
455,5623.620142,4
458,5623.620142,3
461,5623.620142,2
466,5623.620142,1
438,5623.620142,6
447,5635.276842,5
456,5635.276842,4
459,5635.276842,3
462,5635.276842,2
467,5635.276842,1
439,5635.276842,6
448,5643.998958,5
457,5643.998958,4
460,5643.998958,3
463,5648.256746,2
468,5648.256746,1
440,5648.256746,6
449,5660.875207,5
458,5660.875207,4
461,5660.875207,3
464,5660.875207,2
469,5666.541093,1
441,5666.541093,6
450,5667.363655,5
459,5669.228246,4
462,5669.228246,3
465,5673.362954,2
470,5673.362954,1
442,5673.362954,6
451,5673.362954,5
460,5677.684494,4
463,5677.684494,3
466,5680.693172,2
471,5680.693172,1
443,5680.693172,6
452,5682.476543,5
461,5685.896023,4
464,5685.896023,3
467,5687.257699,2
472,5697.75624,1
444,5697.75624,6
453,5699.930269,5
462,5699.930269,4
465,5699.930269,3
468,5699.930269,2
473,5703.65624,1
445,5703.65624,6
454,5709.722611,5
463,5709.722611,4
466,5709.722611,3
469,5710.175915,2
474,5710.175915,1
446,5719.996064,6
455,5724.720911,5
464,5724.720911,4
467,5724.720911,3
470,5724.720911,2
475,5724.720911,1
447,5725.896064,6
456,5734.070394,5
465,5734.070394,4
468,5734.070394,3
471,5734.070394,2
476,5734.070394,1
448,5740.466928,6
457,5740.466928,5
466,5741.879059,4
469,5741.879059,3
472,5743.250507,2
477,5743.250507,1
449,5755.861987,6
458,5755.861987,5
467,5755.861987,4
470,5755.861987,3
473,5755.861987,2
478,5755.861987,1
450,5761.761987,6
459,5766.892852,5
468,5766.892852,4
471,5766.892852,3
474,5766.892852,2
479,5766.892852,1
451,5767.661987,6
460,5778.857382,5
469,5778.857382,4
472,5778.857382,3
475,5778.857382,2
480,5785.357008,1
452,5785.357008,6
461,5796.512329,5
470,5796.512329,4
473,5796.512329,3
476,5796.512329,2
481,5803.832059,1
453,5803.832059,6
462,5808.330954,5
471,5808.330954,4
474,5808.330954,3
477,5808.330954,2
482,5809.732059,1
454,5809.732059,6
463,5824.419361,5
472,5824.419361,4
475,5824.419361,3
478,5824.419361,2
483,5824.419361,1
455,5825.850242,6
464,5836.636119,5
473,5836.636119,4
476,5836.636119,3
479,5836.636119,2
484,5841.372969,1
456,5841.372969,6
465,5843.302539,5
474,5843.729541,4
477,5843.729541,3
480,5850.785009,2
485,5860.052666,1
457,5860.052666,6
466,5860.960621,5
475,5860.960621,4
478,5860.960621,3
481,5860.960621,2
486,5865.952666,1
458,5865.952666,6
467,5867.188351,5
476,5868.620842,4
479,5868.620842,3
482,5873.31892,2
487,5873.31892,1
459,5873.31892,6
468,5873.31892,5
477,5877.187286,4
480,5877.187286,3
483,5881.299844,2
488,5889.422392,1
460,5889.422392,6
469,5889.422392,5
478,5889.422392,4
481,5889.422392,3
484,5890.07848,2
489,5905.466049,1
461,5905.466049,6
470,5905.466049,5
479,5905.466049,4
482,5905.466049,3
485,5905.466049,2
490,5923.836919,1
462,5923.836919,6
471,5923.836919,5
480,5923.836919,4
483,5923.836919,3
486,5923.836919,2
491,5942.36016,1
463,5942.36016,6
472,5942.36016,5
481,5942.36016,4
484,5942.36016,3
487,5942.36016,2
492,5948.26016,1
464,5948.26016,6
473,5948.428506,5
482,5949.456219,4
485,5949.456219,3
488,5949.456219,2
493,5954.16016,1
465,5954.16016,6
474,5954.435904,5
483,5956.589941,4
486,5956.589941,3
489,5958.553003,2
494,5972.181956,1
466,5972.181956,6
475,5972.181956,5
484,5972.181956,4
487,5972.181956,3
490,5972.181956,2
495,5978.081956,1
467,5987.618207,6
476,5987.618207,5
485,5987.618207,4
488,5987.618207,3
491,5987.618207,2
496,5987.618207,1
468,5993.518207,6
477,5999.924254,5
486,5999.924254,4
489,5999.924254,3
492,5999.924254,2
497,6004.153582,1
469,6009.164026,6
478,6011.174738,5
487,6011.174738,4
490,6011.174738,3
493,6011.174738,2
498,6011.174738,1
470,6015.064026,6
479,6017.454772,5
488,6018.792049,4
491,6018.792049,3
494,6020.03289,2
499,6029.08547,1
471,6029.08547,6
480,6029.08547,5
489,6029.08547,4
492,6029.08547,3
495,6031.707251,2
500,6034.98547,1
472,6034.98547,6
481,6037.054458,5
490,6037.054458,4
493,6037.054458,3
496,6046.006884,2
501,6046.006884,1
473,6051.31618,6
482,6053.881243,5
491,6053.881243,4
494,6053.881243,3
497,6053.881243,2
502,6063.222717,1
474,6066.307828,6
483,6066.998355,5
492,6066.998355,4
495,6066.998355,3
498,6066.998355,2
503,6069.122717,1
475,6081.574963,6
484,6081.574963,5
493,6081.574963,4
496,6081.574963,3
499,6081.574963,2
504,6081.574963,1
476,6087.474963,6
485,6087.927643,5
494,6090.554547,4
497,6090.554547,3
500,6090.554547,2
505,6097.64784,1
477,6103.191246,6
486,6103.191246,5
495,6103.191246,4
498,6103.191246,3
501,6103.191246,2
506,6103.54784,1
478,6109.091246,6
487,6117.339346,5
496,6117.339346,4
499,6117.339346,3
502,6117.339346,2
507,6120.295125,1
479,6125.354942,6
488,6125.354942,5
497,6126.183601,4
500,6126.183601,3
503,6126.183601,2
508,6126.195125,1
480,6141.619309,6
489,6141.619309,5
498,6141.619309,4
501,6141.619309,3
504,6141.619309,2
509,6141.619309,1
481,6147.519309,6
490,6150.5421,5
499,6150.5421,4
502,6150.5421,3
505,6151.773118,2
510,6151.773118,1
482,6153.419309,6
491,6161.470475,5
500,6161.470475,4
503,6161.470475,3
506,6168.178163,2
511,6168.178163,1
483,6168.233195,6
492,6168.748497,5
501,6169.518635,4
504,6169.518635,3
507,6174.833898,2
512,6174.833898,1
484,6174.833898,6
493,6178.253576,5
502,6178.872455,4
505,6178.872455,3
508,6184.130795,2
513,6184.130795,1
485,6184.130795,6
494,6192.488051,5
503,6192.488051,4
506,6192.488051,3
509,6193.491247,2
514,6201.039667,1
486,6201.039667,6
495,6201.039667,5
504,6201.933388,4
507,6201.933388,3
510,6201.933388,2
515,6206.939667,1
487,6206.939667,6
496,6212.583274,5
505,6212.583274,4
508,6212.583274,3
511,6212.583274,2
516,6212.839667,1
488,6212.839667,6
497,6223.072478,5
506,6223.072478,4
509,6223.072478,3
512,6223.072478,2
517,6223.072478,1
489,6223.072478,6
498,6232.862564,5
507,6232.862564,4
510,6232.862564,3
513,6232.862564,2
518,6232.862564,1
490,6232.862564,6
499,6238.80786,5
508,6241.287191,4
511,6241.287191,3
514,6241.287191,2
519,6241.287191,1
491,6241.287191,6
500,6247.959745,5
509,6248.554461,4
512,6248.554461,3
515,6250.357547,2
520,6250.357547,1
492,6250.357547,6
501,6258.539982,5
510,6258.539982,4
513,6258.539982,3
516,6261.116676,2
521,6261.116676,1
493,6265.048631,6
502,6265.048631,5
511,6265.778932,4
514,6265.778932,3
517,6266.302981,2
522,6278.930668,1
494,6281.062407,6
503,6281.062407,5
512,6281.062407,4
515,6281.062407,3
518,6281.062407,2
523,6284.830668,1
495,6286.962407,6
504,6294.292101,5
513,6294.292101,4
516,6294.292101,3
519,6294.292101,2
524,6294.292101,1
496,6294.292101,6
505,6300.714404,5
514,6302.398318,4
517,6302.398318,3
520,6302.398318,2
525,6302.398318,1
497,6309.665245,6
506,6313.965495,5
515,6313.965495,4
518,6313.965495,3
521,6313.965495,2
526,6313.965495,1
498,6325.587551,6
507,6325.587551,5
516,6325.587551,4
519,6325.587551,3
522,6325.587551,2
527,6325.587551,1
499,6331.487551,6
508,6334.362975,5
517,6334.805687,4
520,6334.805687,3
523,6336.217015,2
528,6336.217015,1
500,6337.387551,6
509,6342.281735,5
518,6342.281735,4
521,6342.281735,3
524,6346.725965,2
529,6346.725965,1
501,6346.725965,6
510,6351.050469,5
519,6351.072689,4
522,6351.072689,3
525,6353.783737,2
530,6353.783737,1
502,6353.783737,6
511,6371.279454,5
520,6371.279454,4
523,6371.279454,3
526,6371.279454,2
531,6371.660259,1
503,6371.660259,6
512,6382.076014,5
521,6382.076014,4
524,6382.076014,3
527,6382.076014,2
532,6390.006624,1
504,6390.006624,6
513,6390.006624,5
522,6390.671616,4
525,6390.671616,3
528,6393.526419,2
533,6407.893749,1
505,6407.893749,6
514,6407.893749,5
523,6407.893749,4
526,6407.893749,3
529,6407.893749,2
534,6413.793749,1
506,6423.63189,6
515,6423.63189,5
524,6423.63189,4
527,6423.63189,3
530,6423.63189,2
535,6430.723456,1
507,6430.723456,6
516,6435.322206,5
525,6435.322206,4
528,6435.322206,3
531,6435.322206,2
536,6448.710229,1
508,6448.710229,6
517,6448.710229,5
526,6448.710229,4
529,6448.710229,3
532,6448.710229,2
537,6467.134459,1
509,6467.134459,6
518,6467.134459,5
527,6467.134459,4
530,6467.134459,3
533,6467.134459,2
538,6473.034459,1
510,6481.557,6
519,6481.557,5
528,6481.557,4
531,6481.557,3
534,6481.557,2
539,6481.557,1
511,6487.457,6
520,6489.473693,5
529,6489.473693,4
532,6489.473693,3
535,6489.473693,2
540,6500.427545,1
512,6500.427545,6
521,6500.427545,5
530,6500.427545,4
533,6500.427545,3
536,6500.427545,2
541,6506.327545,1
513,6515.680372,6
522,6515.680372,5
531,6515.680372,4
534,6515.680372,3
537,6515.680372,2
542,6515.680372,1
514,6531.986633,6
523,6531.986633,5
532,6531.986633,4
535,6531.986633,3
538,6531.986633,2
543,6532.332586,1
515,6537.886633,6
524,6546.265701,5
533,6546.265701,4
536,6546.265701,3
539,6546.265701,2
544,6548.343451,1
516,6548.343451,6
525,6554.085207,5
534,6554.085207,4
537,6554.085207,3
540,6554.085207,2
545,6564.353882,1
517,6564.353882,6
526,6564.353882,5
535,6564.353882,4
538,6564.353882,3
541,6564.353882,2
546,6570.253882,1
518,6579.400037,6
527,6579.400037,5
536,6579.400037,4
539,6579.400037,3
542,6579.400037,2
547,6588.280464,1
519,6588.280464,6
528,6589.153601,5
537,6589.153601,4
540,6589.153601,3
543,6589.153601,2
548,6604.864278,1
520,6604.864278,6
529,6604.864278,5
538,6604.864278,4
541,6604.864278,3
544,6604.864278,2
549,6610.764278,1
521,6610.764278,6
530,6613.480531,5
539,6613.480531,4
542,6613.480531,3
545,6613.706933,2
550,6616.664278,1
522,6616.664278,6
531,6620.636746,5
540,6621.027697,4
543,6621.027697,3
546,6622.929738,2
551,6634.826821,1
523,6634.826821,6
532,6634.826821,5
541,6634.826821,4
544,6634.826821,3
547,6634.826821,2
552,6640.726821,1
524,6640.726821,6
533,6642.78426,5
542,6642.78426,4
545,6642.78426,3
548,6642.78426,2
553,6646.626821,1
525,6646.626821,6
534,6649.537604,5
543,6651.498875,4
546,6651.498875,3
549,6651.498875,2
554,6652.526821,1
526,6652.526821,6
535,6664.391642,5
544,6664.391642,4
547,6664.391642,3
550,6664.391642,2
555,6664.391642,1
527,6667.832925,6
536,6674.170969,5
545,6674.170969,4
548,6674.170969,3
551,6674.170969,2
556,6681.038811,1
528,6681.038811,6
537,6681.747759,5
546,6683.022993,4
549,6683.022993,3
552,6683.022993,2
557,6696.979496,1
529,6696.979496,6
538,6696.979496,5
547,6696.979496,4
550,6696.979496,3
553,6696.979496,2
558,6702.879496,1
530,6702.879496,6
539,6705.634946,5
548,6706.06283,4
551,6706.06283,3
554,6706.06283,2
559,6719.139518,1
531,6719.139518,6
540,6719.139518,5
549,6719.139518,4
552,6719.139518,3
555,6719.139518,2
560,6725.039518,1
532,6725.039518,6
541,6733.068763,5
550,6733.068763,4
553,6733.068763,3
556,6733.068763,2
561,6733.068763,1
533,6740.621672,6
542,6740.621672,5
551,6740.621672,4
554,6740.621672,3
557,6740.621672,2
562,6740.621672,1
534,6755.365637,6
543,6755.365637,5
552,6755.365637,4
555,6755.365637,3
558,6756.297127,2
563,6759.162653,1
535,6761.265637,6
544,6762.100911,5
553,6762.86571,4
556,6762.86571,3
559,6762.86571,2
564,6765.062653,1
536,6777.422952,6
545,6777.422952,5
554,6777.422952,4
557,6777.422952,3
560,6777.422952,2
565,6777.422952,1
537,6791.825523,6
546,6792.950385,5
555,6792.950385,4
558,6792.950385,3
561,6792.950385,2
566,6792.950385,1
538,6808.216455,6
547,6808.216455,5
556,6808.216455,4
559,6808.216455,3
562,6808.216455,2
567,6810.644796,1
539,6823.006263,6
548,6823.006263,5
557,6823.006263,4
560,6823.006263,3
563,6823.006263,2
568,6827.424864,1
540,6838.69812,6
549,6838.69812,5
558,6838.69812,4
561,6838.69812,3
564,6838.69812,2
569,6838.69812,1
541,6844.59812,6
550,6850.554305,5
559,6850.554305,4
562,6850.554305,3
565,6850.554305,2
570,6855.359344,1
542,6855.359344,6
551,6859.915206,5
560,6859.915206,4
563,6859.915206,3
566,6859.915206,2
571,6872.276893,1
543,6872.276893,6
552,6872.276893,5
561,6872.276893,4
564,6872.276893,3
567,6872.276893,2
572,6889.808503,1
544,6889.808503,6
553,6889.808503,5
562,6889.808503,4
565,6889.808503,3
568,6889.808503,2
573,6895.708503,1
545,6895.708503,6
554,6900.821632,5
563,6900.821632,4
566,6900.821632,3
569,6900.821632,2
574,6901.608503,1
546,6901.608503,6
555,6911.227597,5
564,6911.227597,4
567,6911.227597,3
570,6911.227597,2
575,6911.227597,1
547,6911.227597,6
556,6917.764021,5
565,6919.115416,4
568,6919.115416,3
571,6921.746322,2
576,6927.185401,1
548,6927.185401,6
557,6938.747705,5
566,6938.747705,4
569,6938.747705,3
572,6938.747705,2
577,6943.936097,1
549,6943.936097,6
558,6948.91764,5
567,6948.91764,4
570,6948.91764,3
573,6948.91764,2
578,6949.836097,1
550,6949.836097,6
559,6957.24068,5
568,6957.446852,4
571,6957.446852,3
574,6957.84791,2
579,6957.84791,1
551,6957.84791,6
560,6965.355546,5
569,6966.172704,4
572,6966.172704,3
575,6966.172704,2
580,6975.718155,1
552,6975.718155,6
561,6975.718155,5
570,6975.718155,4
573,6975.718155,3
576,6976.858354,2
581,6993.11672,1
553,6993.11672,6
562,6993.11672,5
571,6993.11672,4
574,6993.11672,3
577,6993.11672,2
582,7009.069557,1
554,7009.069557,6
563,7009.069557,5
572,7009.069557,4
575,7009.069557,3
578,7009.069557,2
583,7025.179724,1
555,7025.179724,6
564,7025.179724,5
573,7025.179724,4
576,7025.179724,3
579,7025.179724,2
584,7041.217192,1
556,7041.217192,6
565,7041.217192,5
574,7041.217192,4
577,7041.217192,3
580,7041.217192,2
585,7047.117192,1
557,7057.139244,6
566,7057.139244,5
575,7057.139244,4
578,7057.139244,3
581,7057.139244,2
586,7065.472823,1
558,7065.472823,6
567,7070.775459,5
576,7070.775459,4
579,7070.775459,3
582,7070.775459,2
587,7071.372823,1
559,7080.24749,6
568,7080.24749,5
577,7080.24749,4
580,7080.24749,3
583,7080.24749,2
588,7090.159283,1
560,7090.159283,6
569,7090.159283,5
578,7090.159283,4
581,7090.159283,3
584,7090.159283,2
589,7096.059283,1
561,7105.567159,6
570,7105.567159,5
579,7105.567159,4
582,7105.567159,3
585,7105.567159,2
590,7105.567159,1
562,7111.467159,6
571,7116.131596,5
580,7116.131596,4
583,7116.131596,3
586,7116.131596,2
591,7116.131596,1
563,7117.367159,6
572,7123.056912,5
581,7124.145294,4
584,7124.145294,3
587,7125.994704,2
592,7133.653319,1
564,7133.653319,6
573,7133.653319,5
582,7133.653319,4
585,7133.653319,3
588,7133.89015,2
593,7151.551941,1
565,7151.551941,6
574,7151.551941,5
583,7151.551941,4
586,7151.551941,3
589,7151.551941,2
594,7157.451941,1
566,7167.051666,6
575,7167.051666,5
584,7167.051666,4
587,7167.051666,3
590,7167.051666,2
595,7167.051666,1
567,7182.959089,6
576,7182.959089,5
585,7182.959089,4
588,7182.959089,3
591,7182.959089,2
596,7182.959089,1
568,7188.859089,6
577,7193.719765,5
586,7193.719765,4
589,7193.719765,3
592,7193.719765,2
597,7198.928119,1
569,7198.928119,6
578,7204.113974,5
587,7204.113974,4
590,7204.113974,3
593,7204.113974,2
598,7204.828119,1
570,7204.828119,6
579,7213.138832,5
588,7213.138832,4
591,7213.138832,3
594,7215.845123,2
599,7215.845123,1
571,7215.845123,6
580,7225.830471,5
589,7225.830471,4
592,7225.830471,3
595,7225.830471,2
600,7233.474305,1
572,7233.474305,6
581,7233.902869,5
590,7233.902869,4
593,7233.902869,3
596,7233.902869,2
601,7239.374305,1
573,7239.374305,6
582,7243.679035,5
591,7243.679035,4
594,7243.679035,3
597,7243.679035,2
602,7245.274305,1
574,7245.274305,6
583,7256.218343,5
592,7256.218343,4
595,7256.218343,3
598,7256.218343,2
603,7256.218343,1
575,7259.433539,6
584,7269.309438,5
593,7269.309438,4
596,7269.309438,3
599,7269.309438,2
604,7275.036001,1
576,7275.036001,6
585,7275.036001,5
594,7277.72221,4
597,7277.72221,3
600,7277.72221,2
605,7293.561008,1
577,7293.561008,6
586,7293.561008,5
595,7293.561008,4
598,7293.561008,3
601,7293.561008,2
606,7299.461008,1
578,7308.887672,6
587,7308.887672,5
596,7308.887672,4
599,7308.887672,3
602,7308.887672,2
607,7308.887672,1
579,7323.514119,6
588,7328.533737,5
597,7328.533737,4
600,7328.533737,3
603,7328.533737,2
608,7328.533737,1
580,7338.096964,6
589,7338.096964,5
598,7338.096964,4
601,7338.096964,3
604,7338.096964,2
609,7344.573417,1
581,7344.573417,6
590,7345.271625,5
599,7345.283968,4
602,7345.283968,3
605,7345.283968,2
610,7361.108183,1
582,7361.108183,6
591,7361.108183,5
600,7361.108183,4
603,7361.108183,3
606,7361.108183,2
611,7378.020623,1
583,7378.020623,6
592,7378.020623,5
601,7378.020623,4
604,7378.020623,3
607,7378.020623,2
612,7383.920623,1
584,7383.920623,6
593,7387.51559,5
602,7387.51559,4
605,7387.51559,3
608,7390.854197,2
613,7390.854197,1
585,7390.854197,6
594,7398.185437,5
603,7398.185437,4
606,7398.185437,3
609,7399.521385,2
614,7409.448485,1
586,7409.448485,6
595,7409.448485,5
604,7409.448485,4
607,7409.448485,3
610,7409.448485,2
615,7415.348485,1
587,7415.348485,6
596,7415.348485,5
605,7415.684476,4
608,7416.348485,3
611,7419.70835,2
616,7434.215558,1
588,7434.215558,6
597,7434.215558,5
606,7434.215558,4
609,7434.215558,3
612,7434.215558,2
617,7452.297746,1
589,7452.297746,6
598,7452.297746,5
607,7452.297746,4
610,7452.297746,3
613,7452.297746,2
618,7468.205769,1
590,7468.205769,6
599,7468.205769,5
608,7468.205769,4
611,7468.205769,3
614,7468.205769,2
619,7486.746168,1
591,7486.746168,6
600,7486.746168,5
609,7486.746168,4
612,7486.746168,3
615,7486.746168,2
620,7505.343053,1
592,7505.343053,6
601,7505.343053,5
610,7505.343053,4
613,7505.343053,3
616,7505.343053,2
621,7511.243053,1
593,7511.243053,6
602,7517.63218,5
611,7517.63218,4
614,7517.63218,3
617,7517.63218,2
622,7527.85326,1
594,7527.85326,6
603,7527.85326,5
612,7527.85326,4
615,7527.85326,3
618,7531.904512,2
623,7533.75326,1
595,7533.75326,6
604,7536.942432,5
613,7536.942432,4
616,7536.942432,3
619,7539.437624,2
624,7539.65326,1
596,7539.65326,6
605,7543.527578,5
614,7544.265037,4
617,7544.265037,3
620,7547.313847,2
625,7547.313847,1
597,7547.313847,6
606,7554.773073,5
615,7554.773073,4
618,7554.773073,3
621,7556.848959,2
626,7556.848959,1
598,7562.808546,6
607,7562.808546,5
616,7562.808546,4
619,7562.808546,3
622,7568.604458,2
627,7568.604458,1
599,7577.051648,6
608,7577.700431,5
617,7577.700431,4
620,7577.700431,3
623,7577.946699,2
628,7577.946699,1
600,7582.951648,6
609,7584.780469,5
618,7584.780469,4
621,7584.780469,3
624,7587.662808,2
629,7587.662808,1
601,7588.851648,6
610,7594.73365,5
619,7594.73365,4
622,7594.73365,3
625,7597.229658,2
630,7606.522285,1
602,7606.522285,6
611,7606.522285,5
620,7606.522285,4
623,7606.522285,3
626,7606.856662,2
631,7612.422285,1
603,7612.422285,6
612,7612.631705,5
621,7612.853338,4
624,7613.422285,3
627,7615.589947,2
632,7630.088614,1
604,7630.088614,6
613,7630.088614,5
622,7630.088614,4
625,7630.088614,3
628,7630.088614,2
633,7635.988614,1
605,7635.988614,6
614,7645.531574,5
623,7645.531574,4
626,7645.531574,3
629,7645.531574,2
634,7645.531574,1
606,7645.531574,6
615,7651.746439,5
624,7653.544806,4
627,7653.544806,3
630,7653.544806,2
635,7653.544806,1
607,7659.942456,6
616,7659.942456,5
625,7663.314605,4
628,7663.314605,3
631,7665.253729,2
636,7665.253729,1
608,7665.842456,6
617,7679.486435,5
626,7679.486435,4
629,7679.486435,3
632,7679.486435,2
637,7682.708224,1
609,7682.708224,6
618,7686.064454,5
627,7687.961834,4
630,7687.961834,3
633,7690.494679,2
638,7690.494679,1
610,7690.494679,6
619,7704.059858,5
628,7704.059858,4
631,7704.059858,3
634,7704.059858,2
639,7708.270023,1
611,7708.270023,6
620,7710.461411,5
629,7711.135128,4
632,7711.135128,3
635,7712.699576,2
640,7725.404281,1
612,7725.404281,6
621,7725.404281,5
630,7725.404281,4
633,7725.404281,3
636,7725.404281,2
641,7744.24516,1
613,7744.24516,6
622,7744.24516,5
631,7744.24516,4
634,7744.24516,3
637,7744.24516,2
642,7750.14516,1
614,7750.14516,6
623,7755.951947,5
632,7755.951947,4
635,7755.951947,3
638,7755.951947,2
643,7768.57689,1
615,7768.57689,6
624,7772.349682,5
633,7772.349682,4
636,7772.349682,3
639,7772.349682,2
644,7774.47689,1
616,7783.802811,6
625,7783.802811,5
634,7783.802811,4
637,7783.802811,3
640,7783.802811,2
645,7793.230442,1
617,7793.230442,6
626,7796.956862,5
635,7796.956862,4
638,7796.956862,3
641,7796.956862,2
646,7799.130442,1
618,7808.256102,6
627,7808.256102,5
636,7808.256102,4
639,7808.256102,3
642,7808.256102,2
647,7817.092105,1
619,7817.092105,6
628,7824.860768,5
637,7824.860768,4
640,7824.860768,3
643,7824.860768,2
648,7824.860768,1
620,7824.860768,6
629,7829.817129,5
638,7832.886602,4
641,7832.886602,3
644,7838.030505,2
649,7838.030505,1
621,7838.030505,6
630,7846.408525,5
639,7846.408525,4
642,7846.408525,3
645,7846.408525,2
650,7846.408525,1
622,7846.408525,6
631,7854.770721,5
640,7854.770721,4
643,7854.770721,3
646,7859.289731,2
651,7859.289731,1
623,7859.289731,6
632,7874.289226,5
641,7874.289226,4
644,7874.289226,3
647,7874.289226,2
652,7874.289226,1
624,7874.289226,6
633,7879.842125,5
642,7882.227565,4
645,7882.227565,3
648,7883.783318,2
653,7883.783318,1
625,7883.783318,6
634,7892.356922,5
643,7892.356922,4
646,7892.356922,3
649,7892.356922,2
654,7900.616739,1
626,7900.616739,6
635,7900.616739,5
644,7900.776969,4
647,7900.776969,3
650,7903.126267,2
655,7906.516739,1
627,7906.516739,6
636,7910.037534,5
645,7910.037534,4
648,7910.037534,3
651,7914.157394,2
656,7914.157394,1
628,7914.157394,6
637,7915.460256,5
646,7917.582515,4
649,7917.582515,3
652,7922.462293,2
657,7932.413142,1
629,7932.413142,6
638,7932.413142,5
647,7932.413142,4
650,7932.413142,3
653,7932.413142,2
658,7938.313142,1
630,7938.313142,6
639,7943.729436,5
648,7943.729436,4
651,7943.729436,3
654,7943.729436,2
659,7956.421473,1
631,7956.421473,6
640,7960.904262,5
649,7960.904262,4
652,7960.904262,3
655,7960.904262,2
660,7974.634321,1
632,7974.634321,6
641,7974.634321,5
650,7974.634321,4
653,7974.634321,3
656,7974.634321,2
661,7980.534321,1
633,7980.534321,6
642,7980.854033,5
651,7982.339396,4
654,7982.339396,3
657,7988.434317,2
662,7998.107062,1
634,7998.107062,6
643,7998.107062,5
652,7998.107062,4
655,7998.107062,3
658,7998.800713,2
663,8004.007062,1
635,8004.007062,6
644,8009.423408,5
653,8009.423408,4
656,8009.423408,3
659,8009.423408,2
664,8009.907062,1
636,8009.907062,6
645,8014.668273,5
654,8018.395632,4
657,8018.395632,3
660,8018.395632,2
665,8026.382497,1
637,8026.382497,6
646,8029.432417,5
655,8029.432417,4
658,8029.432417,3
661,8029.432417,2
666,8032.282497,1
638,8032.282497,6
647,8034.434421,5
656,8038.127557,4
659,8038.127557,3
662,8038.984809,2
667,8038.984809,1
639,8038.984809,6
648,8045.139403,5
657,8045.562891,4
660,8045.562891,3
663,8048.328523,2
668,8048.328523,1
640,8048.328523,6
649,8053.324456,5
658,8053.328919,4
661,8053.328919,3
664,8057.540262,2
669,8065.174216,1
641,8065.174216,6
650,8065.174216,5
659,8065.174216,4
662,8065.174216,3
665,8065.174216,2
670,8083.433234,1
642,8083.433234,6
651,8083.433234,5
660,8083.433234,4
663,8083.433234,3
666,8083.433234,2
671,8089.333234,1
643,8100.064781,6
652,8100.064781,5
661,8100.064781,4
664,8100.064781,3
667,8100.064781,2
672,8107.921022,1
644,8107.921022,6
653,8107.921022,5
662,8107.921022,4
665,8107.921022,3
668,8110.365343,2
673,8113.821022,1
645,8113.821022,6
654,8116.022861,5
663,8116.022861,4
666,8116.022861,3
669,8123.455407,2
674,8123.455407,1
646,8123.455407,6
655,8124.551384,5
664,8124.551384,4
667,8124.551384,3
670,8135.883907,2
675,8135.883907,1
647,8139.42901,6
656,8139.42901,5
665,8139.42901,4
