id,activity,ts
580,5,197.18
581,1,195.59
581,2,199.94
581,5,199.97
582,1,195.6
582,3,197.94
582,5,197.97
583,1,196.54
583,4,198.04
583,5,198.07
584,1,197.15
584,4,200.7
584,5,200.73
585,1,197.41
585,3,198.43
585,5,198.47
586,1,197.75
586,2,202.11
586,5,202.14
587,1,197.94
587,3,199.15
587,5,199.18
588,1,198.04
588,4,201.32
588,5,201.35
589,1,198.43
589,3,200.58
589,5,200.61
590,1,199.15
590,3,201.8
590,5,201.83
591,1,199.94
591,2,204.22
591,5,204.26
592,1,200.58
592,3,203.81
592,5,203.84
593,1,200.7
593,4,201.54
593,5,201.58
594,1,201.32
594,4,202.04
594,5,202.08
595,1,201.54
595,4,202.23
595,5,202.27
596,1,201.8
596,3,204.19
596,5,204.23
597,1,202.04
597,4,202.84
597,5,202.87
598,1,202.11
598,2,206.15
598,5,206.19
599,1,202.23
599,4,202.99
599,5,203.03
600,1,202.84
600,4,203.21
600,5,203.25
601,1,202.99
601,4,203.59
601,5,203.62
602,1,203.21
602,4,205.53
602,5,205.57
603,1,203.59
603,4,205.55
603,5,205.6
604,1,203.81
604,3,206.62
604,5,206.65
605,1,204.19
605,3,206.96
605,5,207
606,1,204.22
606,2,208.18
606,5,208.22
607,1,205.53
607,4,206.2
607,5,206.23
608,1,205.63
608,4,207.08
608,5,207.12
609,1,206.15
609,2,210.22
609,5,210.25
610,1,206.22
610,4,207.17
610,5,207.2
611,1,206.62
611,3,207.06
611,5,207.09
612,1,206.96
612,3,207.32
612,5,207.35
613,1,207.06
613,3,207.91
613,5,207.95
614,1,207.08
614,4,208.08
614,5,208.12
615,1,207.17
615,4,208.92
615,5,208.96
616,1,207.32
616,3,211.65
616,5,211.69
617,1,207.91
617,3,211.95
617,5,211.98
618,1,208.08
618,4,209.3
618,5,209.33
619,1,208.18
619,2,212.16
619,5,212.19
620,1,208.92
620,4,209.43
620,5,209.46
621,1,209.3
621,4,210.33
621,5,210.36
622,1,209.43
622,4,211.34
622,5,211.37
623,1,210.22
623,2,214.18
623,5,214.22
624,1,210.33
624,4,212
624,5,212.03
625,1,211.34
625,4,212.25
625,5,212.28
626,1,211.65
626,3,212.51
626,5,212.54
627,1,211.95
627,3,212.53
627,5,212.58
628,1,212
628,4,212.72
628,5,212.76
629,1,212.16
629,2,215.88
629,5,215.91
630,1,212.25
630,4,214.92
630,5,214.95
631,1,212.51
631,3,212.59
631,5,212.62
632,1,212.53
632,3,213.04
632,5,213.08
633,1,212.59
633,3,215.65
633,5,215.68
634,1,212.72
634,4,215.08
634,5,215.11
635,1,213.04
635,3,219.39
635,5,219.46
636,1,214.18
636,2,217.91
636,5,217.95
637,1,214.92
637,4,215.27
637,5,215.3
638,1,215.08
638,4,217.62
638,5,217.65
639,1,215.27
639,4,217.88
639,5,217.91
640,1,215.65
640,3,225.49
640,5,225.53
641,1,215.88
641,2,219.68
641,5,219.72
642,1,217.62
642,4,218.46
642,5,218.49
643,1,217.88
643,4,218.88
643,5,218.92
644,1,217.93
644,2,221.54
644,5,221.57
645,1,218.46
645,4,219.3
645,5,219.33
646,1,218.88
646,4,219.39
646,5,219.42
647,1,219.3
647,4,221.3
647,5,221.33
648,1,219.39
648,4,221.46
648,5,221.49
649,1,219.39
649,3,225.64
649,5,225.67
650,1,219.68
650,2,223.32
650,5,223.35
651,1,221.3
651,4,222.75
651,5,222.79
652,1,221.46
652,4,223.38
652,5,223.41
653,1,221.54
653,2,225.01
653,5,225.05
654,1,222.75
654,4,225.94
654,5,225.98
655,1,223.32
655,2,226.67
655,5,226.71
656,1,223.38
656,4,226.98
656,5,227.01
657,1,225.01
657,2,228.34
657,5,228.38
658,1,225.49
658,3,225.95
658,5,226.01
659,1,225.64
659,3,225.98
659,5,226.04
660,1,225.94
660,4,227.87
660,5,227.9
661,1,225.99
661,3,226.94
661,5,226.97
662,1,226.06
662,3,227.96
662,5,227.99
663,1,226.67
663,2,230.49
663,5,230.52
664,1,226.94
664,3,229.09
664,5,229.13
665,1,226.98
665,4,229.27
665,5,229.3
666,1,227.87
666,4,229.51
666,5,229.54
667,1,227.96
667,3,230.25
667,5,230.29
668,1,228.34
668,2,232.39
668,5,232.42
669,1,229.09
669,3,230.96
669,5,230.99
670,1,229.27
670,4,229.73
670,5,229.77
671,1,229.51
671,4,229.96
671,5,229.99
672,1,229.73
672,4,231.25
672,5,231.28
673,1,229.96
673,4,232.04
673,5,232.07
674,1,230.25
674,3,230.97
674,5,231.02
675,1,230.49
675,2,234.28
675,5,234.31
676,1,230.96
676,3,232.57
676,5,232.6
677,1,230.99
677,3,234.33
677,5,234.38
678,1,231.25
678,4,232.68
678,5,232.71
679,1,232.04
679,4,232.74
679,5,232.78
680,1,232.39
680,2,236.29
680,5,236.33
681,1,232.57
681,3,234.57
681,5,234.6
682,1,232.68
682,4,233.74
682,5,233.77
683,1,232.74
683,4,233.95
683,5,233.98
684,1,233.74
684,4,234.32
684,5,234.35
685,1,233.95
685,4,235.2
685,5,235.23
686,1,234.28
686,2,237.96
686,5,238
687,1,234.32
687,4,236.78
687,5,236.81
688,1,234.33
688,3,235.62
688,5,235.65
689,1,234.57
689,3,236.07
689,5,236.1
690,1,235.2
690,4,238.4
690,5,238.43
691,1,235.62
691,3,238.03
691,5,238.06
692,1,236.07
692,3,238.2
692,5,238.23
693,1,236.29
693,2,239.95
693,5,239.98
694,1,236.78
694,4,239.89
694,5,239.92
695,1,237.96
695,2,241.67
695,5,241.71
696,1,238.03
696,3,239.19
696,5,239.22
697,1,238.2
697,3,239.85
697,5,239.88
698,1,238.4
698,4,240.46
698,5,240.5
699,1,239.19
699,3,241.87
699,5,241.91
700,1,239.85
700,3,243.11
700,5,243.14
701,1,239.89
701,4,243.85
701,5,243.88
702,1,239.95
702,2,243.36
702,5,243.4
703,1,240.46
703,4,244.38
703,5,244.41
704,1,241.67
704,2,245.22
704,5,245.25
705,1,241.87
705,3,244.43
705,5,244.46
706,1,243.11
706,3,245.39
706,5,245.42
707,1,243.36
707,2,247.1
707,5,247.15
708,1,243.85
708,4,246.21
708,5,246.24
709,1,244.38
709,4,246.32
709,5,246.35
710,1,244.43
710,3,248.5
710,5,248.54
711,1,245.22
711,2,249.05
711,5,249.09
712,1,245.39
712,3,248.63
712,5,248.66
713,1,246.21
713,4,246.88
713,5,246.91
714,1,246.32
714,4,247.08
714,5,247.12
715,1,246.88
715,4,248.08
715,5,248.12
716,1,247.08
716,4,248.37
716,5,248.41
717,1,247.1
717,2,250.94
717,5,250.97
718,1,248.08
718,4,248.73
718,5,248.77
719,1,248.37
719,4,249.35
719,5,249.38
720,1,248.5
720,3,253.18
720,5,253.22
721,1,248.63
721,3,253.4
721,5,253.43
722,1,248.73
722,4,250.11
722,5,250.14
723,1,249.05
723,2,251
723,5,251.04
724,1,249.35
724,4,250.38
724,5,250.42
725,1,250.11
725,4,251.03
725,5,251.07
726,1,250.38
726,4,251.86
726,5,251.89
727,1,250.94
727,2,251.07
727,5,251.1
728,1,251
728,2,251.14
728,5,251.17
729,1,251.03
729,4,252
729,5,252.04
730,1,251.07
730,2,251.21
730,5,251.24
731,1,251.14
731,2,251.27
731,5,251.3
732,1,251.21
732,2,251.33
732,5,251.37
733,1,251.27
733,2,251.4
733,5,251.44
734,1,251.33
734,2,251.47
734,5,251.5
735,1,251.4
735,2,251.53
735,5,251.56
736,1,251.47
736,2,251.6
736,5,251.64
737,1,251.53
737,2,251.67
737,5,251.71
738,1,251.6
738,2,251.74
738,5,251.78
739,1,251.67
739,2,251.81
739,5,251.84
740,1,251.74
740,2,251.87
740,5,251.92
741,1,251.81
741,2,251.94
741,5,251.97
742,1,251.86
742,4,252.28
742,5,252.31
743,1,251.87
743,2,252.01
743,5,252.07
744,1,251.94
744,2,252.08
744,5,252.11
745,1,252
745,4,254.32
745,5,254.36
746,1,252.01
746,2,252.14
746,5,252.17
747,1,252.1
747,2,254.1
747,5,254.14
748,1,252.14
748,2,255.77
748,5,255.81
749,1,252.28
749,4,256.75
749,5,256.79
750,1,253.18
750,3,253.84
750,5,253.87
751,1,253.4
751,3,254.01
751,5,254.04
752,1,253.84
752,3,254.82
752,5,254.85
753,1,254.01
753,3,255.47
753,5,255.5
754,1,254.1
754,2,257.71
754,5,257.74
755,1,254.32
755,4,257.1
755,5,257.13
756,1,254.82
756,3,257.24
756,5,257.28
757,1,255.47
757,3,261.48
757,5,261.51
758,1,255.77
758,2,259.36
758,5,259.42
759,1,256.75
759,4,257.61
759,5,257.64
760,1,257.1
760,4,258.08
760,5,258.12
761,1,257.24
761,3,263.66
761,5,263.69
762,1,257.61
762,4,258.24
762,5,258.27
763,1,257.71
763,2,261.26
763,5,261.29
764,1,258.08
764,4,258.98
764,5,259.01
765,1,258.24
765,4,259.24
765,5,259.28
766,1,258.98
766,4,259.36
766,5,259.39
767,1,259.24
767,4,259.62
767,5,259.66
768,1,259.36
768,4,261.35
768,5,261.38
769,1,259.37
769,2,262.95
769,5,262.98
770,1,259.62
770,4,261.45
770,5,261.48
771,1,261.26
771,2,264.85
771,5,264.89
772,1,261.35
772,4,264.25
772,5,264.28
773,1,261.45
773,4,264.94
773,5,264.98
774,1,261.48
774,3,265.97
774,5,266
775,1,262.95
775,2,266.93
775,5,266.96
776,1,263.66
776,3,268.24
776,5,268.28
777,1,264.25
777,4,266.35
777,5,266.38
778,1,264.85
778,2,268.74
778,5,268.77
779,1,264.94
779,4,269.84
779,5,269.88
780,1,265.97
780,3,268.85
780,5,268.89
781,1,266.35
781,4,270.16
781,5,270.2
782,1,266.93
782,2,270.91
782,5,270.95
783,1,268.24
783,3,269.07
783,5,269.11
784,1,268.74
784,2,273.09
784,5,273.13
785,1,268.85
785,3,272.46
785,5,272.49
786,1,269.07
786,3,272.65
786,5,272.68
787,1,269.84
787,4,270.52
787,5,270.55
788,1,270.16
788,4,270.58
788,5,270.61
789,1,270.52
789,4,271.76
789,5,271.79
790,1,270.58
790,4,272.48
790,5,272.52
791,1,270.91
791,2,275.21
791,5,275.24
792,1,271.76
792,4,274.72
792,5,274.75
793,1,272.46
793,3,274.17
793,5,274.21
794,1,272.49
794,4,274.82
794,5,274.85
795,1,272.65
795,3,277.34
795,5,277.38
796,1,273.09
796,2,277.26
796,5,277.3
797,1,274.17
797,3,278.16
797,5,278.19
798,1,274.72
798,4,274.96
798,5,275
799,1,274.82
799,4,277.63
799,5,277.67
800,1,274.96
800,4,277.67
800,5,277.7
801,1,275.21
801,2,279.11
801,5,279.15
802,1,277.26
802,2,281.25
802,5,281.29
803,1,277.34
803,3,278.18
803,5,278.23
804,1,277.63
804,4,279.14
804,5,279.18
805,1,277.67
805,4,282.4
805,5,282.43
806,1,278.16
806,3,278.31
806,5,278.34
807,1,278.2
807,3,278.51
807,5,278.55
808,1,278.31
808,3,280.51
808,5,280.55
809,1,278.51
809,3,282.77
809,5,282.8
810,1,279.11
810,2,283.31
810,5,283.34
811,1,279.14
811,4,282.93
811,5,282.96
812,1,280.51
812,3,285.38
812,5,285.41
813,1,281.25
813,2,285.16
813,5,285.19
814,1,282.4
814,4,283.69
814,5,283.72
815,1,282.77
815,3,286.24
815,5,286.28
816,1,282.93
816,4,283.8
816,5,283.83
817,1,283.31
817,2,287.08
817,5,287.12
818,1,283.69
818,4,284.25
818,5,284.28
819,1,283.8
819,4,286.12
819,5,286.16
820,1,284.25
820,4,287.27
820,5,287.31
821,1,285.16
821,2,289.1
821,5,289.13
822,1,285.38
822,3,286.68
822,5,286.72
823,1,286.12
823,4,288.76
823,5,288.79
824,1,286.24
824,3,287.34
824,5,287.37
825,1,286.68
825,3,287.65
825,5,287.68
826,1,287.08
826,2,291.23
826,5,291.27
827,1,287.27
827,4,291.18
827,5,291.21
828,1,287.34
828,3,288.56
828,5,288.59
829,1,287.65
829,3,288.91
829,5,288.95
830,1,288.56
830,3,288.96
830,5,289
831,1,288.76
831,4,291.5
831,5,291.54
832,1,288.91
832,3,289.43
832,5,289.47
833,1,289.03
833,3,291.04
833,5,291.07
834,1,289.12
834,2,293.17
834,5,293.2
835,1,289.43
835,3,291.54
835,5,291.57
836,1,291.04
836,3,294.24
836,5,294.28
837,1,291.18
837,4,292.17
837,5,292.2
838,1,291.23
838,2,295.07
838,5,295.11
839,1,291.5
839,4,296.66
839,5,296.7
840,1,291.54
840,3,294.52
840,5,294.56
841,1,292.17
841,4,297.22
841,5,297.26
842,1,293.17
842,2,297.15
842,5,297.18
843,1,294.24
843,3,296.69
843,5,296.73
844,1,294.52
844,3,297.03
844,5,297.06
845,1,295.07
845,2,299.03
845,5,299.07
846,1,296.66
846,4,297.84
846,5,297.88
847,1,296.69
847,3,297.73
847,5,297.76
848,1,297.03
848,3,297.82
848,5,297.85
849,1,297.15
849,2,301.09
849,5,301.12
850,1,297.22
850,4,298.11
850,5,298.15
851,1,297.73
851,3,298.9
851,5,298.94
852,1,297.82
852,3,299.56
852,5,299.59
853,1,297.88
853,4,298.36
853,5,298.39
854,1,298.14
854,4,298.92
854,5,298.97
855,1,298.36
855,4,300.94
855,5,300.98
856,1,298.9
856,3,300.98
856,5,301.01
857,1,298.92
857,4,301.54
857,5,301.57
858,1,299.03
858,2,302.83
858,5,302.86
859,1,299.56
859,3,301.37
859,5,301.4
860,1,300.94
860,4,303.09
860,5,303.12
861,1,301
861,3,302.41
861,5,302.45
862,1,301.09
862,2,304.95
862,5,304.98
863,1,301.37
863,3,304.13
863,5,304.17
864,1,301.54
864,4,304.18
864,5,304.22
865,1,302.41
865,3,305.09
865,5,305.12
866,1,302.83
866,2,306.94
866,5,306.97
867,1,303.09
867,4,304.42
867,5,304.45
868,1,304.13
868,3,305.66
868,5,305.69
869,1,304.18
869,4,304.91
869,5,304.94
870,1,304.42
870,4,305.05
870,5,305.08
871,1,304.91
871,4,305.2
871,5,305.23
872,1,304.95
872,2,308.85
872,5,308.9
873,1,305.05
873,4,306.16
873,5,306.19
874,1,305.11
874,3,305.77
874,5,305.8
875,1,305.2
875,4,306.66
875,5,306.69
876,1,305.66
876,3,306.09
876,5,306.13
877,1,305.77
877,3,306.72
877,5,306.76
878,1,306.09
878,3,307.93
878,5,307.96
879,1,306.16
879,4,308.77
879,5,308.81
880,1,306.66
880,4,309.34
880,5,309.37
881,1,306.72
881,3,308.02
881,5,308.05
882,1,306.94
882,2,310.6
882,5,310.63
883,1,307.93
883,3,308.83
883,5,308.86
884,1,308.02
884,3,310.42
884,5,310.45
885,1,308.77
885,4,309.68
885,5,309.72
886,1,308.83
886,3,311.42
886,5,311.45
887,1,308.85
887,2,312.31
887,5,312.34
888,1,309.34
888,4,310.32
888,5,310.35
889,1,309.68
889,4,311.14
889,5,311.17
890,1,310.32
890,4,311.93
890,5,311.97
891,1,310.42
891,3,311.72
891,5,311.75
892,1,310.6
892,2,314.35
892,5,314.39
893,1,311.14
893,4,312.85
893,5,312.89
894,1,311.42
894,3,313.17
894,5,313.21
895,1,311.72
895,3,316.26
895,5,316.29
896,1,311.93
896,4,314.16
896,5,314.19
897,1,312.31
897,2,316.18
897,5,316.22
898,1,312.85
898,4,314.26
898,5,314.29
899,1,313.17
899,3,321.12
899,5,321.16
900,1,314.16
900,4,315.5
900,5,315.53
901,1,314.26
901,4,317.83
901,5,317.86
902,1,314.35
902,2,318.29
902,5,318.32
903,1,315.5
903,4,319.34
903,5,319.37
904,1,316.18
904,2,320.19
904,5,320.22
905,1,316.26
905,3,322.81
905,5,322.85
906,1,317.83
906,4,320.02
906,5,320.06
907,1,318.29
907,2,320.26
907,5,320.29
908,1,319.34
908,4,320.16
908,5,320.19
909,1,320.02
909,4,320.64
909,5,320.71
910,1,320.16
910,4,321.48
910,5,321.54
911,1,320.19
911,2,320.32
911,5,320.36
912,1,320.26
912,2,320.38
912,5,320.42
913,1,320.32
913,2,320.44
913,5,320.47
914,1,320.38
914,2,320.5
914,5,320.54
915,1,320.44
915,2,320.57
915,5,320.6
916,1,320.51
916,2,320.64
916,5,320.67
917,1,320.57
917,2,320.7
917,5,320.74
918,1,320.64
918,2,320.76
918,5,320.79
919,1,320.64
919,4,321.67
919,5,321.71
920,1,320.7
920,2,320.82
920,5,320.85
921,1,320.76
921,2,320.87
921,5,320.91
922,1,320.82
922,2,320.94
922,5,320.97
923,1,320.87
923,2,321
923,5,321.04
924,1,320.94
924,2,321.07
924,5,321.1
925,1,321
925,2,321.14
925,5,321.19
926,1,321.07
926,2,321.21
926,5,321.24
927,1,321.12
927,3,322.87
927,5,322.9
928,1,321.14
928,2,321.27
928,5,321.3
929,1,321.21
929,2,321.34
929,5,321.38
930,1,321.27
930,2,321.41
930,5,321.44
931,1,321.34
931,2,321.47
931,5,321.5
932,1,321.41
932,2,321.54
932,5,321.57
933,1,321.47
933,2,321.6
933,5,321.63
934,1,321.51
934,4,323.25
934,5,323.28
935,1,321.54
935,2,323.53
935,5,323.57
936,1,321.6
936,2,325.18
936,5,325.21
937,1,321.67
937,4,323.84
937,5,323.88
938,1,322.81
938,3,324.03
938,5,324.06
939,1,322.87
939,3,325.24
939,5,325.28
940,1,323.25
940,4,324.85
940,5,324.88
941,1,323.53
941,2,327.19
941,5,327.22
942,1,323.84
942,4,325.02
942,5,325.06
943,1,324.03
943,3,325.88
943,5,325.91
944,1,324.85
944,4,325.2
944,5,325.25
945,1,325.02
945,4,325.26
945,5,325.31
946,1,325.18
946,2,329.31
946,5,329.34
947,1,325.24
947,4,326.04
947,5,326.08
948,1,325.26
948,3,327.35
948,5,327.38
949,1,325.32
949,4,326.06
949,5,326.11
950,1,325.88
950,3,328.02
950,5,328.06
951,1,326.04
951,4,327.66
951,5,327.7
952,1,326.18
952,4,328.33
952,5,328.37
953,1,327.19
953,2,331.17
953,5,331.21
954,1,327.35
954,3,329.38
954,5,329.41
955,1,327.66
955,4,333.42
955,5,333.45
956,1,328.02
956,3,331.2
956,5,331.24
957,1,328.33
957,4,335.91
957,5,335.95
958,1,329.31
958,2,332.86
958,5,332.89
959,1,329.38
959,3,332.49
959,5,332.52
960,1,331.17
960,2,334.64
960,5,334.68
961,1,331.2
961,3,333.14
961,5,333.17
962,1,332.49
962,3,334.61
962,5,334.65
963,1,332.86
963,2,336.4
963,5,336.43
964,1,333.14
964,3,334.8
964,5,334.83
965,1,333.42
965,4,337.33
965,5,337.36
966,1,334.61
966,3,336.36
966,5,336.39
967,1,334.67
967,2,338.45
967,5,338.48
968,1,334.8
968,3,338.63
968,5,338.66
969,1,335.91
969,4,338.23
969,5,338.26
970,1,336.36
970,3,338.67
970,5,338.71
971,1,336.4
971,2,340.28
971,5,340.32
972,1,337.33
972,4,344.45
972,5,344.48
973,1,338.23
973,4,344.79
973,5,344.83
974,1,338.45
974,2,342.12
974,5,342.15
975,1,338.63
975,3,340.64
975,5,340.68
976,1,338.67
976,3,341.6
976,5,341.64
977,1,340.28
977,2,344.09
977,5,344.12
978,1,340.64
978,3,341.75
978,5,341.79
979,1,341.6
979,3,342.65
979,5,342.68
980,1,341.75
980,3,342.99
980,5,343.03
981,1,342.12
981,2,346.15
981,5,346.18
982,1,342.65
982,3,343.37
982,5,343.4
983,1,342.99
983,3,343.79
983,5,343.82
984,1,343.37
984,3,349.28
984,5,349.31
985,1,343.79
985,3,354.41
985,5,354.44
986,1,344.09
986,2,348.15
986,5,348.18
987,1,344.45
987,4,344.81
987,5,344.86
988,1,344.79
988,4,345.17
988,5,345.2
989,1,344.81
989,4,346.23
989,5,346.27
990,1,345.17
990,4,347.35
990,5,347.38
991,1,346.15
991,2,350.08
991,5,350.11
992,1,346.23
992,4,348.31
992,5,348.34
993,1,347.35
993,4,352.61
993,5,352.64
994,1,348.15
994,2,352.1
994,5,352.14
995,1,348.31
995,4,352.66
995,5,352.7
996,1,349.28
996,3,355
996,5,355.03
997,1,350.08
997,2,354.03
997,5,354.06
998,1,352.1
998,2,355.93
998,5,355.96
999,1,352.61
999,4,352.93
999,5,352.96
1000,1,352.66
1000,4,353.09
1000,5,353.12
